msn,gtin,identifierExists,customLabel2,customLabel3,customLabel4,promotionId,isGoogleActive,isFacebookActive,isCriteoActive,availability
MSN2QKFC9L0O1L,,FALSE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKFC9P6OHP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKFC9PS7Y3,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKFC9PS7YX,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKFC9PS7ZR,,TRUE,activated,Medium,Non_Essential,1,1,1,1,In Stock
MSN2QKFC9QDP3F,,TRUE,activated,low,low visits,,1,1,1,In Stock
MSN2QKFC9V50K1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKFC9VQHPX,,FALSE,activated,high,Non_Essential,,1,1,1,Out Of Stock
MSN2QKFC9WC14X,,TRUE,activated,Low,low visits,,1,1,1,In Stock
MSN2QKFCA0I1LV,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QKFCA0I1MP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKFCA0I1NJ,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QKFCA13CMD,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QKFCA2AD83,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN2QKFCA2VTK9,,FALSE,activated,super low,low visits,,0,0,0,In Stock
MSN2QKFCA6GCXJ,,FALSE,activated,super low,SP>2500,NOV125,1,1,1,In Stock
MSN2QKFCA7N853,,TRUE,activated,Low,Non_Essential,,1,1,1,In Stock
MSN2QKFCA88M5X,,FALSE,activated,new,Essential,,0,0,0,In Stock
MSN2QKFCA88M6R,,FALSE,activated,new,Essential,,0,0,0,In Stock
MSN2QKFCA88M7L,,FALSE,activated,low,Essential,,0,0,0,In Stock
MSN2QKFCA88OH9,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKFCA88OI3,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKFCA88OIX,,FALSE,activated,low,SP>2500,NOV125,0,0,0,Out Of Stock
MSN2QKFCA88PAF,,TRUE,activated,New,Non_Essential,,1,1,1,In Stock
MSN2QKFCAD01G1,723794689434,TRUE,activated,Medium,fb catalogue sale,1,1,1,1,In Stock
MSN2QKFCADLK4X,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QKFCAE70IR,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKFCAE70JL,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKFCAE70KF,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKFCAE71A9,,FALSE,activated,super low,low visits,,0,0,0,In Stock
MSN2QKFCAICWDV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKFCAICWEP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKFCAK59HF,,FALSE,activated,super low,Non_Essential,,1,1,1,Out Of Stock
MSN2QKFCAK5CL3,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2QKFCAK5CLX,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2QKFCAK5CMR,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKFCAKQPWX,4715898212386,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKFCAOBDSP,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QKFCAOBDTJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKFCAOBDUD,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2QKFCAOBDV7,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKFCAOWOT7,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QKFCAOWOU1,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKFCAQP0CX,76174575323,TRUE,activated,super low,SP>2500,NOV125,1,1,1,Out Of Stock
MSN2QKFCAQP0EL,76174840117,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKFCAUV0VJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM76P1FV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM76P291,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM78HDSR,,False,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM78HDUF,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKGM792VR9,,False,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKGM7C2077,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM7C2081,,TRUE,activated,Low,Non_Essential,,1,1,1,In Stock
MSN2QKGM7C208V,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QKGM7CNDI7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM7CNEAJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM7D8XRR,5012236024403,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QKGM7DUA9L,8901493770399,TRUE,activated,low,Essential,,0,0,0,In Stock
MSN2QKGM7DUBSL,,TRUE,activated,super low,Non_Essential,NOV125,0,0,1,Out Of Stock
MSN2QKGM7EFPU9,,False,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM7EFPV3,,TRUE,activated,new,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKGM7EFPVX,,FALSE,activated,super low,SP>2500,NOV125,1,1,1,Out Of Stock
MSN2QKGM7J79RL,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKGM7J79SF,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QKGM7J79T9,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM7J79U3,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM7JSNU3,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKGM7NYQN7,8901762030484,TRUE,activated,low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QKGM7OK2CP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM7TX2OP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM7TX3G7,,TRUE,activated,Low,Non_Essential,,1,1,1,In Stock
MSN2QKGM7TX3HV,,FALSE,activated,new,Non-Essential,,1,1,1,Out Of Stock
MSN2QKGM7UIEF1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM7UIEGP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM7VPF1L,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QKGM7WAP9R,4977766786690,TRUE,activated,Low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKGM81NQAR,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKGM81NQCF,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKGM81NR3X,,TRUE,activated,Low,low visits,,1,1,1,In Stock
MSN2QKGM870IY3,,TRUE,activated,High,Non_Essential,,1,1,1,In Stock
MSN2QKGM87LXPL,8901762036875,FALSE,activated,new,Non_Essential,NOV125,0,0,0,In Stock
MSN2QKGM87LZ9F,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QKGM87M2C9,,FALSE,activated,low,SP>2500,NOV125,0,0,0,Out Of Stock
MSN2QKGM87M2D3,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKGM87M2DX,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKGM87M2ER,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKGM887FN9,3253560840020,TRUE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKGM8BRY7D,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM8DKEEL,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKGM8DKEFF,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKGM8DKF63,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKGM8DKF6X,,FALSE,activated,new,low visits,,0,0,0,In Stock
MSN2QKGM8E5Q4X,3253561844751,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM8E5Q7F,3253561723476,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKGM8E5RPL,4715898212409,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKGM8HQFN1,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKGM8HQFNV,,FALSE,activated,low,SP>2500,NOV125,0,0,0,In Stock
MSN2QKGM8HQFOP,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKGM8IBQLV,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKGM8IX5H9,,TRUE,activated,Old,Non_Essential,NOV125,0,0,0,In Stock
MSN2QKGM8QNW5L,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QKGM8QNW6F,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKGM8QNW79,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKGM8QNW83,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKHW50439D,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKHW5043B1,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKHW5043BV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKHW50442J,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKHW51B00R,8901388001974,FALSE,activated,new,Essential,,0,0,0,In Stock
MSN2QKHW51B0TX,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKHW51WFM9,,FALSE,activated,super low,Non_Essential,,1,1,1,Out Of Stock
MSN2QKHW51WFOR,,FALSE,activated,low,SP>2500,NOV125,1,1,1,Out Of Stock
MSN2QKHW562G4V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKHW579C33,,TRUE,activated,New,Non_Essential,NOV125,1,1,1,In Stock
MSN2QKHW579C3X,8901388001431,FALSE,activated,new,Essential,NOV125,0,0,0,In Stock
MSN2QKHW5CMAW3,,TRUE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKHW5CMBMR,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKHW5CMBNL,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKHW5D7PQ3,,TRUE,activated,super low,Non_Essential,,0,0,1,Out Of Stock
MSN2QKHW5D7SSX,,TRUE,activated,medium,low visits,,1,1,1,In Stock
MSN2QKHW5DT269,,TRUE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QKHW5HDSGP,8901762035151,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKHW5IKLDR,8904029753300,True,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QKHW5NC4I7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKHW5NXGA7,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKHW5P4FB9,,TRUE,activated,High,Non_Essential,,1,1,1,In Stock
MSN2QKHW5P4FCX,,TRUE,activated,High,Non_Essential,,1,1,1,In Stock
MSN2QKHW5P4GU9,,FALSE,activated,ea,extra addition,,0,0,0,In Stock
MSN2QKHW5V2S49,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKHW5V2S53,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKHW5V2S5X,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKHW5V2S6R,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKHW5W9L1L,,FALSE,activated,new,Non_Essential,NOV125,0,0,0,In Stock
MSN2QKHW5Z8TED,,False,inactivat,low,,,0,0,0,Out Of Stock
MSN2QKHW60FLJ3,5035048511121,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QKHW610ZJX,8901762036998,TRUE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKHW61115F,,False,activated,low,,,0,0,0,In Stock
MSN2QKHW61146L,,FALSE,activated,high,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKHW61147F,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QKHW611489,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QKHW6114Y3,,TRUE,activated,New,Non_Essential,,0,0,0,In Stock
MSN2QKHW65700V,,TRUE,activated,new,Non_Essential,,1,1,1,In Stock
MSN2QKHW66ZD63,,TRUE,activated,Low,SP>2500,1,1,0,1,Out Of Stock
MSN2QKHW66ZH0F,,TRUE,activated,high,Non_Essential,,1,1,1,In Stock
MSN2QKHW67KRZ9,3253560840013,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKHW6B5HGJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKHW6B5HHD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKHW6B5HI7,,TRUE,activated,Super Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QKHW6CC8TR,,TRUE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2QKHW6HP4IJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKHW6IW2S3,,TRUE,activated,Remove,Non_Essential,,0,0,0,In Stock
MSN2QKHW6IW2SX,,TRUE,activated,Remove,Non_Essential,,0,0,0,In Stock
MSN2QKHW6IW5XF,,TRUE,activated,Low,extra addition,,1,1,1,Out Of Stock
MSN2QKHW6JHFCF,,FALSE,activated,high,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKHW6JHG29,3253560840020,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKHW6K2XZX,,TRUE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QKJ62TJ54J,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKJ62UQ1V3,8901388000144,FALSE,activated,new,Essential,,0,0,0,Out Of Stock
MSN2QKJ62UQ1VX,8901388480762,TRUE,activated,low,Essential,,1,1,1,Out Of Stock
MSN2QKJ62VBHGL,,FALSE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKJ62VBHI9,,TRUE,activated,super low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKJ6302XIR,,TRUE,activated,Medium,Non_Essential,,1,1,1,In Stock
MSN2QKJ630ODWL,8901388002094,FALSE,activated,New,Non_Essential,,1,1,1,In Stock
MSN2QKJ6319UB9,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QKJ6361COR,,FALSE,activated,high,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKJ6361CPL,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2QKJ63786BX,606449121131,TRUE,activated,New,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKJ63BE627,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKJ63DRYSX,,TRUE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QKJ63IJDB9,,TRUE,activated,Low,Non_Essential,,1,1,1,In Stock
MSN2QKJ63MPID7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QKJ63NWAJL,,FALSE,activated,super low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QKJ63NWDLL,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QKJ63OHQVR,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QKJ63OHTYL,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QKJ63OHTZF,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
